id,rho_e,x,y,z
2595,1.5,-0.7025,0,0
2596,1.5,-0.702,0,0
2597,1.5,-0.7015,0,0
2598,1.5,-0.701,0,0
2599,1.5,-0.7005,0,0
2600,1.5,-0.7,0,0
2601,1.5,-0.6995,0,0
2602,1.5,-0.699,0,0
2603,1.5,-0.6985,0,0
2604,1.5,-0.698,0,0
2605,1.5,-0.6975,0,0
2606,1.5,-0.697,0,0
2607,1.5,-0.6965,0,0
2608,1.5,-0.696,0,0
2609,1.5,-0.6955,0,0
2610,1.5,-0.695,0,0
2611,1.5,-0.6945,0,0
2612,1.5,-0.694,0,0
2613,1.5,-0.6935,0,0
2614,1.5,-0.693,0,0
2615,1.5,-0.6925,0,0
2616,1.5,-0.692,0,0
2617,1.5,-0.6915,0,0
2618,1.5,-0.691,0,0
2619,1.5,-0.6905,0,0
2620,1.5,-0.69,0,0
2621,1.5,-0.6895,0,0
2622,1.5,-0.689,0,0
2623,1.5,-0.6885,0,0
2624,1.5,-0.688,0,0
2625,1.5,-0.6875,0,0
2626,1.5,-0.687,0,0
2627,1.5,-0.6865,0,0
2628,1.5,-0.686,0,0
2629,1.5,-0.6855,0,0
2630,1.5,-0.685,0,0
2631,1.5,-0.6845,0,0
2632,1.5,-0.684,0,0
2633,1.5,-0.6835,0,0
2634,1.5,-0.683,0,0
2635,1.5,-0.6825,0,0
2636,1.5,-0.682,0,0
2637,1.5,-0.6815,0,0
2638,1.5,-0.681,0,0
2639,1.5,-0.6805,0,0
2640,1.5,-0.68,0,0
2641,1.5,-0.6795,0,0
2642,1.5,-0.679,0,0
2643,1.5,-0.6785,0,0
2644,1.5,-0.678,0,0
2645,1.5,-0.6775,0,0
2646,1.5,-0.677,0,0
2647,1.5,-0.6765,0,0
2648,1.5,-0.676,0,0
2649,1.5,-0.6755,0,0
2650,1.5,-0.675,0,0
2651,1.5,-0.6745,0,0
2652,1.5,-0.674,0,0
2653,1.5,-0.6735,0,0
2654,1.5,-0.673,0,0
2655,1.5,-0.6725,0,0
2656,1.5,-0.672,0,0
2657,1.5,-0.6715,0,0
2658,1.5,-0.671,0,0
2659,1.5,-0.6705,0,0
2660,1.5,-0.67,0,0
2661,1.5,-0.6695,0,0
2662,1.5,-0.669,0,0
2663,1.5,-0.6685,0,0
2664,1.5,-0.668,0,0
2665,1.5,-0.6675,0,0
2666,1.5,-0.667,0,0
2667,1.5,-0.6665,0,0
2668,1.5,-0.666,0,0
2669,1.5,-0.6655,0,0
2670,1.5,-0.665,0,0
2671,1.5,-0.6645,0,0
2672,1.5,-0.664,0,0
2673,1.5,-0.6635,0,0
2674,1.5,-0.663,0,0
2675,1.5,-0.6625,0,0
2676,1.5,-0.662,0,0
2677,1.5,-0.6615,0,0
2678,1.5,-0.661,0,0
2679,1.5,-0.6605,0,0
2680,1.5,-0.66,0,0
2681,1.5,-0.6595,0,0
2682,1.5,-0.659,0,0
2683,1.5,-0.6585,0,0
2684,1.5,-0.658,0,0
2685,1.5,-0.6575,0,0
2686,1.5,-0.657,0,0
2687,1.5,-0.6565,0,0
2688,1.5,-0.656,0,0
2689,1.5,-0.6555,0,0
2690,1.5,-0.655,0,0
2691,1.5,-0.6545,0,0
2692,1.5,-0.654,0,0
2693,1.5,-0.6535,0,0
2694,1.5,-0.653,0,0
2695,1.5,-0.6525,0,0
2696,1.5,-0.652,0,0
2697,1.5,-0.6515,0,0
2698,1.5,-0.651,0,0
2699,1.5,-0.6505,0,0
2700,1.5,-0.65,0,0
2701,1.5,-0.6495,0,0
2702,1.5,-0.649,0,0
2703,1.5,-0.6485,0,0
2704,1.5,-0.648,0,0
2705,1.5,-0.6475,0,0
2706,1.5,-0.647,0,0
2707,1.5,-0.6465,0,0
2708,1.5,-0.646,0,0
2709,1.5,-0.6455,0,0
2710,1.5,-0.645,0,0
2711,1.5,-0.6445,0,0
2712,1.5,-0.644,0,0
2713,1.5,-0.6435,0,0
2714,1.5,-0.643,0,0
2715,1.5,-0.6425,0,0
2716,1.5,-0.642,0,0
2717,1.5,-0.6415,0,0
2718,1.5,-0.641,0,0
2719,1.5,-0.6405,0,0
2720,1.5,-0.64,0,0
2721,1.5,-0.6395,0,0
2722,1.5,-0.639,0,0
2723,1.5,-0.6385,0,0
2724,1.5,-0.638,0,0
2725,1.5,-0.6375,0,0
2726,1.5,-0.637,0,0
2727,1.5,-0.6365,0,0
2728,1.5,-0.636,0,0
2729,1.5,-0.6355,0,0
2730,1.5,-0.635,0,0
2731,1.5,-0.6345,0,0
2732,1.5,-0.634,0,0
2733,1.5,-0.6335,0,0
2734,1.5,-0.633,0,0
2735,1.5,-0.6325,0,0
2736,1.5,-0.632,0,0
2737,1.5,-0.6315,0,0
2738,1.5,-0.631,0,0
2739,1.5,-0.6305,0,0
2740,1.5,-0.63,0,0
2741,1.5,-0.6295,0,0
2742,1.5,-0.629,0,0
2743,1.5,-0.6285,0,0
2744,1.5,-0.628,0,0
2745,1.5,-0.6275,0,0
2746,1.5,-0.627,0,0
2747,1.5,-0.6265,0,0
2748,1.5,-0.626,0,0
2749,1.5,-0.6255,0,0
2750,1.5,-0.625,0,0
2751,1.5,-0.6245,0,0
2752,1.5,-0.624,0,0
2753,1.5,-0.6235,0,0
2754,1.5,-0.623,0,0
2755,1.5,-0.6225,0,0
2756,1.5,-0.622,0,0
2757,1.5,-0.6215,0,0
2758,1.5,-0.621,0,0
2759,1.5,-0.6205,0,0
2760,1.5,-0.62,0,0
2761,1.5,-0.6195,0,0
2762,1.5,-0.619,0,0
2763,1.5,-0.6185,0,0
2764,1.5,-0.618,0,0
2765,1.5,-0.6175,0,0
2766,1.5,-0.617,0,0
2767,1.5,-0.6165,0,0
2768,1.5,-0.616,0,0
2769,1.5,-0.6155,0,0
2770,1.5,-0.615,0,0
2771,1.5,-0.6145,0,0
2772,1.5,-0.614,0,0
2773,1.5,-0.6135,0,0
2774,1.5,-0.613,0,0
2775,1.5,-0.6125,0,0
2776,1.5,-0.612,0,0
2777,1.5,-0.6115,0,0
2778,1.5,-0.611,0,0
2779,1.5,-0.6105,0,0
2780,1.5,-0.61,0,0
2781,1.5,-0.6095,0,0
2782,1.5,-0.609,0,0
2783,1.5,-0.6085,0,0
2784,1.5,-0.608,0,0
2785,1.5,-0.6075,0,0
2786,1.5,-0.607,0,0
2787,1.5,-0.6065,0,0
2788,1.5,-0.606,0,0
2789,1.5,-0.6055,0,0
2790,1.5,-0.605,0,0
2791,1.5,-0.6045,0,0
2792,1.5,-0.604,0,0
2793,1.5,-0.6035,0,0
2794,1.5,-0.603,0,0
2795,1.5,-0.6025,0,0
2796,1.5,-0.602,0,0
2797,1.5,-0.6015,0,0
2798,1.5,-0.601,0,0
2799,1.5,-0.6005,0,0
2800,1.5,-0.6,0,0
2801,1.5,-0.5995,0,0
2802,1.5,-0.599,0,0
2803,1.5,-0.5985,0,0
2804,1.5,-0.598,0,0
2805,1.5,-0.5975,0,0
2806,1.5,-0.597,0,0
2807,1.5,-0.5965,0,0
2808,1.5,-0.596,0,0
2809,1.5,-0.5955,0,0
2810,1.5,-0.595,0,0
2811,1.5,-0.5945,0,0
2812,1.5,-0.594,0,0
2813,1.5,-0.5935,0,0
2814,1.5,-0.593,0,0
2815,1.5,-0.5925,0,0
2816,1.5,-0.592,0,0
2817,1.5,-0.5915,0,0
2818,1.5,-0.591,0,0
2819,1.5,-0.5905,0,0
2820,1.5,-0.59,0,0
2821,1.5,-0.5895,0,0
2822,1.5,-0.589,0,0
2823,1.5,-0.5885,0,0
2824,1.5,-0.588,0,0
2825,1.5,-0.5875,0,0
2826,1.5,-0.587,0,0
2827,1.5,-0.5865,0,0
2828,1.5,-0.586,0,0
2829,1.5,-0.5855,0,0
2830,1.5,-0.585,0,0
2831,1.5,-0.5845,0,0
2832,1.5,-0.584,0,0
2833,1.5,-0.5835,0,0
2834,1.5,-0.583,0,0
2835,1.5,-0.5825,0,0
2836,1.5,-0.582,0,0
2837,1.5,-0.5815,0,0
2838,1.5,-0.581,0,0
2839,1.5,-0.5805,0,0
2840,1.5,-0.58,0,0
2841,1.5,-0.5795,0,0
2842,1.5,-0.579,0,0
2843,1.5,-0.5785,0,0
2844,1.5,-0.578,0,0
2845,1.5,-0.5775,0,0
2846,1.5,-0.577,0,0
2847,1.5,-0.5765,0,0
2848,1.5,-0.576,0,0
2849,1.5,-0.5755,0,0
2850,1.5,-0.575,0,0
2851,1.5,-0.5745,0,0
2852,1.5,-0.574,0,0
2853,1.5,-0.5735,0,0
2854,1.5,-0.573,0,0
2855,1.5,-0.5725,0,0
2856,1.5,-0.572,0,0
2857,1.5,-0.5715,0,0
2858,1.5,-0.571,0,0
2859,1.5,-0.5705,0,0
2860,1.5,-0.57,0,0
2861,1.5,-0.5695,0,0
2862,1.5,-0.569,0,0
2863,1.5,-0.5685,0,0
2864,1.5,-0.568,0,0
2865,1.5,-0.5675,0,0
2866,1.5,-0.567,0,0
2867,1.5,-0.5665,0,0
2868,1.5,-0.566,0,0
2869,1.5,-0.5655,0,0
2870,1.5,-0.565,0,0
2871,1.5,-0.5645,0,0
2872,1.5,-0.564,0,0
2873,1.5,-0.5635,0,0
2874,1.5,-0.563,0,0
2875,1.5,-0.5625,0,0
2876,1.5,-0.562,0,0
2877,1.5,-0.5615,0,0
2878,1.5,-0.561,0,0
2879,1.5,-0.5605,0,0
2880,1.5,-0.56,0,0
2881,1.5,-0.5595,0,0
2882,1.5,-0.559,0,0
2883,1.5,-0.5585,0,0
2884,1.5,-0.558,0,0
2885,1.5,-0.5575,0,0
2886,1.5,-0.557,0,0
2887,1.5,-0.5565,0,0
2888,1.5,-0.556,0,0
2889,1.5,-0.5555,0,0
2890,1.5,-0.555,0,0
2891,1.5,-0.5545,0,0
2892,1.5,-0.554,0,0
2893,1.5,-0.5535,0,0
2894,1.5,-0.553,0,0
2895,1.5,-0.5525,0,0
2896,1.5,-0.552,0,0
2897,1.5,-0.5515,0,0
2898,1.5,-0.551,0,0
2899,1.5,-0.5505,0,0
2900,1.5,-0.55,0,0
2901,1.5,-0.5495,0,0
2902,1.5,-0.549,0,0
2903,1.5,-0.5485,0,0
2904,1.5,-0.548,0,0
2905,1.5,-0.5475,0,0
2906,1.5,-0.547,0,0
2907,1.5,-0.5465,0,0
2908,1.5,-0.546,0,0
2909,1.5,-0.5455,0,0
2910,1.5,-0.545,0,0
2911,1.5,-0.5445,0,0
2912,1.5,-0.544,0,0
2913,1.5,-0.5435,0,0
2914,1.5,-0.543,0,0
2915,1.5,-0.5425,0,0
2916,1.5,-0.542,0,0
2917,1.5,-0.5415,0,0
2918,1.5,-0.541,0,0
2919,1.5,-0.5405,0,0
2920,1.5,-0.54,0,0
2921,1.5,-0.5395,0,0
2922,1.5,-0.539,0,0
2923,1.5,-0.5385,0,0
2924,1.5,-0.538,0,0
2925,1.5,-0.5375,0,0
2926,1.5,-0.537,0,0
2927,1.5,-0.5365,0,0
2928,1.5,-0.536,0,0
2929,1.5,-0.5355,0,0
2930,1.5,-0.535,0,0
2931,1.5,-0.5345,0,0
2932,1.5,-0.534,0,0
2933,1.5,-0.5335,0,0
2934,1.5,-0.533,0,0
2935,1.5,-0.5325,0,0
2936,1.5,-0.532,0,0
2937,1.5,-0.5315,0,0
2938,1.5,-0.531,0,0
2939,1.5,-0.5305,0,0
2940,1.5,-0.53,0,0
2941,1.5,-0.5295,0,0
2942,1.5,-0.529,0,0
2943,1.5,-0.5285,0,0
2944,1.5,-0.528,0,0
2945,1.5,-0.5275,0,0
2946,1.5,-0.527,0,0
2947,1.5,-0.5265,0,0
2948,1.5,-0.526,0,0
2949,1.5,-0.5255,0,0
2950,1.5,-0.525,0,0
2951,1.5,-0.5245,0,0
2952,1.5,-0.524,0,0
2953,1.5,-0.5235,0,0
2954,1.5,-0.523,0,0
2955,1.5,-0.5225,0,0
2956,1.5,-0.522,0,0
2957,1.5,-0.5215,0,0
2958,1.5,-0.521,0,0
2959,1.5,-0.5205,0,0
2960,1.5,-0.52,0,0
2961,1.5,-0.5195,0,0
2962,1.5,-0.519,0,0
2963,1.5,-0.5185,0,0
2964,1.5,-0.518,0,0
2965,1.5,-0.5175,0,0
2966,1.5,-0.517,0,0
2967,1.5,-0.5165,0,0
2968,1.5,-0.516,0,0
2969,1.5,-0.5155,0,0
2970,1.5,-0.515,0,0
2971,1.5,-0.5145,0,0
2972,1.5,-0.514,0,0
2973,1.5,-0.5135,0,0
2974,1.5,-0.513,0,0
2975,1.5,-0.5125,0,0
2976,1.5,-0.512,0,0
2977,1.5,-0.5115,0,0
2978,1.5,-0.511,0,0
2979,1.5,-0.5105,0,0
2980,1.5,-0.51,0,0
2981,1.5,-0.5095,0,0
2982,1.5,-0.509,0,0
2983,1.5,-0.5085,0,0
2984,1.5,-0.508,0,0
2985,1.5,-0.5075,0,0
2986,1.5,-0.507,0,0
2987,1.5,-0.5065,0,0
2988,1.5,-0.506,0,0
2989,1.5,-0.5055,0,0
2990,1.5,-0.505,0,0
2991,1.5,-0.5045,0,0
2992,1.5,-0.504,0,0
2993,1.5,-0.5035,0,0
2994,1.5,-0.503,0,0
2995,1.5,-0.5025,0,0
2996,1.5,-0.502,0,0
2997,1.5,-0.5015,0,0
2998,1.5,-0.501,0,0
2999,1.5,-0.5005,0,0
3000,1.5,-0.5,0,0
3001,1.5,-0.4995,0,0
3002,1.5,-0.499,0,0
3003,1.5,-0.4985,0,0
3004,1.5,-0.498,0,0
3005,1.5,-0.4975,0,0
3006,1.5,-0.497,0,0
3007,1.5,-0.4965,0,0
3008,1.5,-0.496,0,0
3009,1.5,-0.4955,0,0
3010,1.5,-0.495,0,0
3011,1.5,-0.4945,0,0
3012,1.5,-0.494,0,0
3013,1.5,-0.4935,0,0
3014,1.5,-0.493,0,0
3015,1.5,-0.4925,0,0
3016,1.5,-0.492,0,0
3017,1.5,-0.4915,0,0
3018,1.5,-0.491,0,0
3019,1.5,-0.4905,0,0
3020,1.5,-0.49,0,0
3021,1.5,-0.4895,0,0
3022,1.5,-0.489,0,0
3023,1.5,-0.4885,0,0
3024,1.5,-0.488,0,0
3025,1.5,-0.4875,0,0
3026,1.5,-0.487,0,0
3027,1.5,-0.4865,0,0
3028,1.5,-0.486,0,0
3029,1.5,-0.4855,0,0
3030,1.5,-0.485,0,0
3031,1.5,-0.4845,0,0
3032,1.5,-0.484,0,0
3033,1.5,-0.4835,0,0
3034,1.5,-0.483,0,0
3035,1.5,-0.4825,0,0
3036,1.5,-0.482,0,0
3037,1.5,-0.4815,0,0
3038,1.5,-0.481,0,0
3039,1.5,-0.4805,0,0
3040,1.5,-0.48,0,0
3041,1.5,-0.4795,0,0
3042,1.5,-0.479,0,0
3043,1.5,-0.4785,0,0
3044,1.5,-0.478,0,0
3045,1.5,-0.4775,0,0
3046,1.5,-0.477,0,0
3047,1.5,-0.4765,0,0
3048,1.5,-0.476,0,0
3049,1.5,-0.4755,0,0
3050,1.5,-0.475,0,0
3051,1.5,-0.4745,0,0
3052,1.5,-0.474,0,0
3053,1.5,-0.4735,0,0
3054,1.5,-0.473,0,0
3055,1.5,-0.4725,0,0
3056,1.5,-0.472,0,0
3057,1.5,-0.4715,0,0
3058,1.5,-0.471,0,0
3059,1.5,-0.4705,0,0
3060,1.5,-0.47,0,0
3061,1.5,-0.4695,0,0
3062,1.5,-0.469,0,0
3063,1.5,-0.4685,0,0
3064,1.5,-0.468,0,0
3065,1.5,-0.4675,0,0
3066,1.5,-0.467,0,0
3067,1.5,-0.4665,0,0
3068,1.5,-0.466,0,0
3069,1.5,-0.4655,0,0
3070,1.5,-0.465,0,0
3071,1.5,-0.4645,0,0
3072,1.5,-0.464,0,0
3073,1.5,-0.4635,0,0
3074,1.5,-0.463,0,0
3075,1.5,-0.4625,0,0
3076,1.5,-0.462,0,0
3077,1.5,-0.4615,0,0
3078,1.5,-0.461,0,0
3079,1.5,-0.4605,0,0
3080,1.5,-0.46,0,0
3081,1.5,-0.4595,0,0
3082,1.5,-0.459,0,0
3083,1.5,-0.4585,0,0
3084,1.5,-0.458,0,0
3085,1.5,-0.4575,0,0
3086,1.5,-0.457,0,0
3087,1.5,-0.4565,0,0
3088,1.5,-0.456,0,0
3089,1.5,-0.4555,0,0
3090,1.5,-0.455,0,0
3091,1.5,-0.4545,0,0
3092,1.5,-0.454,0,0
3093,1.5,-0.4535,0,0
3094,1.5,-0.453,0,0
3095,1.5,-0.4525,0,0
3096,1.5,-0.452,0,0
3097,1.5,-0.4515,0,0
3098,1.5,-0.451,0,0
3099,1.5,-0.4505,0,0
3100,1.5,-0.45,0,0
3101,1.5,-0.4495,0,0
3102,1.5,-0.449,0,0
3103,1.5,-0.4485,0,0
3104,1.5,-0.448,0,0
3105,1.5,-0.4475,0,0
3106,1.5,-0.447,0,0
3107,1.5,-0.4465,0,0
3108,1.5,-0.446,0,0
3109,1.5,-0.4455,0,0
3110,1.5,-0.445,0,0
3111,1.5,-0.4445,0,0
3112,1.5,-0.444,0,0
3113,1.5,-0.4435,0,0
3114,1.5,-0.443,0,0
3115,1.5,-0.4425,0,0
3116,1.5,-0.442,0,0
3117,1.5,-0.4415,0,0
3118,1.5,-0.441,0,0
3119,1.5,-0.4405,0,0
3120,1.5,-0.44,0,0
3121,1.5,-0.4395,0,0
3122,1.5,-0.439,0,0
3123,1.5,-0.4385,0,0
3124,1.5,-0.438,0,0
3125,1.5,-0.4375,0,0
3126,1.5,-0.437,0,0
3127,1.5,-0.4365,0,0
3128,1.5,-0.436,0,0
3129,1.5,-0.4355,0,0
3130,1.5,-0.435,0,0
3131,1.5,-0.4345,0,0
3132,1.5,-0.434,0,0
3133,1.5,-0.4335,0,0
3134,1.5,-0.433,0,0
3135,1.5,-0.4325,0,0
3136,1.5,-0.432,0,0
3137,1.5,-0.4315,0,0
3138,1.5,-0.431,0,0
3139,1.5,-0.4305,0,0
3140,1.5,-0.43,0,0
3141,1.5,-0.4295,0,0
3142,1.5,-0.429,0,0
3143,1.5,-0.4285,0,0
3144,1.5,-0.428,0,0
3145,1.5,-0.4275,0,0
3146,1.5,-0.427,0,0
3147,1.5,-0.4265,0,0
3148,1.5,-0.426,0,0
3149,1.5,-0.4255,0,0
3150,1.5,-0.425,0,0
3151,1.5,-0.4245,0,0
3152,1.5,-0.424,0,0
3153,1.5,-0.4235,0,0
3154,1.5,-0.423,0,0
3155,1.5,-0.4225,0,0
3156,1.5,-0.422,0,0
3157,1.5,-0.4215,0,0
3158,1.5,-0.421,0,0
3159,1.5,-0.4205,0,0
3160,1.5,-0.42,0,0
3161,1.5,-0.4195,0,0
3162,1.5,-0.419,0,0
3163,1.5,-0.4185,0,0
3164,1.5,-0.418,0,0
3165,1.5,-0.4175,0,0
3166,1.5,-0.417,0,0
3167,1.5,-0.4165,0,0
3168,1.5,-0.416,0,0
3169,1.5,-0.4155,0,0
3170,1.5,-0.415,0,0
3171,1.5,-0.4145,0,0
3172,1.5,-0.414,0,0
3173,1.5,-0.4135,0,0
3174,1.5,-0.413,0,0
3175,1.5,-0.4125,0,0
3176,1.5,-0.412,0,0
3177,1.5,-0.4115,0,0
3178,1.5,-0.411,0,0
3179,1.5,-0.4105,0,0
3180,1.5,-0.41,0,0
3181,1.5,-0.4095,0,0
3182,1.5,-0.409,0,0
3183,1.5,-0.4085,0,0
3184,1.5,-0.408,0,0
3185,1.5,-0.4075,0,0
3186,1.5,-0.407,0,0
3187,1.5,-0.4065,0,0
3188,1.5,-0.406,0,0
3189,1.5,-0.4055,0,0
3190,1.5,-0.405,0,0
3191,1.5,-0.4045,0,0
3192,1.5,-0.404,0,0
3193,1.5,-0.4035,0,0
3194,1.5,-0.403,0,0
3195,1.5,-0.4025,0,0
3196,1.5,-0.402,0,0
3197,1.5,-0.4015,0,0
3198,1.5,-0.401,0,0
3199,1.5,-0.4005,0,0
3200,1.5,-0.4,0,0
3201,1.5,-0.3995,0,0
3202,1.5,-0.399,0,0
3203,1.5,-0.3985,0,0
3204,1.5,-0.398,0,0
3205,1.5,-0.3975,0,0
3206,1.5,-0.397,0,0
3207,1.5,-0.3965,0,0
3208,1.5,-0.396,0,0
3209,1.5,-0.3955,0,0
3210,1.5,-0.395,0,0
3211,1.5,-0.3945,0,0
3212,1.5,-0.394,0,0
3213,1.5,-0.3935,0,0
3214,1.5,-0.393,0,0
3215,1.5,-0.3925,0,0
3216,1.5,-0.392,0,0
3217,1.5,-0.3915,0,0
3218,1.5,-0.391,0,0
3219,1.5,-0.3905,0,0
3220,1.5,-0.39,0,0
3221,1.5,-0.3895,0,0
3222,1.5,-0.389,0,0
3223,1.5,-0.3885,0,0
3224,1.5,-0.388,0,0
3225,1.5,-0.3875,0,0
3226,1.5,-0.387,0,0
3227,1.5,-0.3865,0,0
3228,1.5,-0.386,0,0
3229,1.5,-0.3855,0,0
3230,1.5,-0.385,0,0
3231,1.5,-0.3845,0,0
3232,1.5,-0.384,0,0
3233,1.5,-0.3835,0,0
3234,1.5,-0.383,0,0
3235,1.5,-0.3825,0,0
3236,1.5,-0.382,0,0
3237,1.5,-0.3815,0,0
3238,1.5,-0.381,0,0
3239,1.5,-0.3805,0,0
3240,1.5,-0.38,0,0
3241,1.5,-0.3795,0,0
3242,1.5,-0.379,0,0
3243,1.5,-0.3785,0,0
3244,1.5,-0.378,0,0
3245,1.5,-0.3775,0,0
3246,1.5,-0.377,0,0
3247,1.5,-0.3765,0,0
3248,1.5,-0.376,0,0
3249,1.5,-0.3755,0,0
3250,1.5,-0.375,0,0
3251,1.5,-0.3745,0,0
3252,1.5,-0.374,0,0
3253,1.5,-0.3735,0,0
3254,1.5,-0.373,0,0
3255,1.5,-0.3725,0,0
3256,1.5,-0.372,0,0
3257,1.5,-0.3715,0,0
3258,1.5,-0.371,0,0
3259,1.5,-0.3705,0,0
3260,1.5,-0.37,0,0
3261,1.5,-0.3695,0,0
3262,1.5,-0.369,0,0
3263,1.5,-0.3685,0,0
3264,1.5,-0.368,0,0
3265,1.5,-0.3675,0,0
3266,1.5,-0.367,0,0
3267,1.5,-0.3665,0,0
3268,1.5,-0.366,0,0
3269,1.5,-0.3655,0,0
3270,1.5,-0.365,0,0
3271,1.5,-0.3645,0,0
3272,1.5,-0.364,0,0
3273,1.5,-0.3635,0,0
3274,1.5,-0.363,0,0
3275,1.5,-0.3625,0,0
3276,1.5,-0.362,0,0
3277,1.5,-0.3615,0,0
3278,1.5,-0.361,0,0
3279,1.5,-0.3605,0,0
3280,1.5,-0.36,0,0
3281,1.5,-0.3595,0,0
3282,1.5,-0.359,0,0
3283,1.5,-0.3585,0,0
3284,1.5,-0.358,0,0
3285,1.5,-0.3575,0,0
3286,1.5,-0.357,0,0
3287,1.5,-0.3565,0,0
3288,1.5,-0.356,0,0
3289,1.5,-0.3555,0,0
3290,1.5,-0.355,0,0
3291,1.5,-0.3545,0,0
3292,1.5,-0.354,0,0
3293,1.5,-0.3535,0,0
3294,1.5,-0.353,0,0
3295,1.5,-0.3525,0,0
3296,1.5,-0.352,0,0
3297,1.5,-0.3515,0,0
3298,1.5,-0.351,0,0
3299,1.5,-0.3505,0,0
3300,1.5,-0.35,0,0
3301,1.5,-0.3495,0,0
3302,1.5,-0.349,0,0
3303,1.5,-0.3485,0,0
3304,1.5,-0.348,0,0
3305,1.5,-0.3475,0,0
3306,1.5,-0.347,0,0
3307,1.5,-0.3465,0,0
3308,1.5,-0.346,0,0
3309,1.5,-0.3455,0,0
3310,1.5,-0.345,0,0
3311,1.5,-0.3445,0,0
3312,1.5,-0.344,0,0
3313,1.5,-0.3435,0,0
3314,1.5,-0.343,0,0
3315,1.5,-0.3425,0,0
3316,1.5,-0.342,0,0
3317,1.5,-0.3415,0,0
3318,1.5,-0.341,0,0
3319,1.5,-0.3405,0,0
3320,1.5,-0.34,0,0
3321,1.5,-0.3395,0,0
3322,1.5,-0.339,0,0
3323,1.5,-0.3385,0,0
3324,1.5,-0.338,0,0
3325,1.5,-0.3375,0,0
3326,1.5,-0.337,0,0
3327,1.5,-0.3365,0,0
3328,1.5,-0.336,0,0
3329,1.5,-0.3355,0,0
3330,1.5,-0.335,0,0
3331,1.5,-0.3345,0,0
3332,1.5,-0.334,0,0
3333,1.5,-0.3335,0,0
3334,1.5,-0.333,0,0
3335,1.5,-0.3325,0,0
3336,1.5,-0.332,0,0
3337,1.5,-0.3315,0,0
3338,1.5,-0.331,0,0
3339,1.5,-0.3305,0,0
3340,1.5,-0.33,0,0
3341,1.5,-0.3295,0,0
3342,1.5,-0.329,0,0
3343,1.5,-0.3285,0,0
3344,1.5,-0.328,0,0
3345,1.5,-0.3275,0,0
3346,1.5,-0.327,0,0
3347,1.5,-0.3265,0,0
3348,1.5,-0.326,0,0
3349,1.5,-0.3255,0,0
3350,1.5,-0.325,0,0
3351,1.5,-0.3245,0,0
3352,1.5,-0.324,0,0
3353,1.5,-0.3235,0,0
3354,1.5,-0.323,0,0
3355,1.5,-0.3225,0,0
3356,1.5,-0.322,0,0
3357,1.5,-0.3215,0,0
3358,1.5,-0.321,0,0
3359,1.5,-0.3205,0,0
3360,1.5,-0.32,0,0
3361,1.5,-0.3195,0,0
3362,1.5,-0.319,0,0
3363,1.5,-0.3185,0,0
3364,1.5,-0.318,0,0
3365,1.5,-0.3175,0,0
3366,1.5,-0.317,0,0
3367,1.5,-0.3165,0,0
3368,1.5,-0.316,0,0
3369,1.5,-0.3155,0,0
3370,1.5,-0.315,0,0
3371,1.5,-0.3145,0,0
3372,1.5,-0.314,0,0
3373,1.5,-0.3135,0,0
3374,1.5,-0.313,0,0
3375,1.5,-0.3125,0,0
3376,1.5,-0.312,0,0
3377,1.5,-0.3115,0,0
3378,1.5,-0.311,0,0
3379,1.5,-0.3105,0,0
3380,1.5,-0.31,0,0
3381,1.5,-0.3095,0,0
3382,1.5,-0.309,0,0
3383,1.5,-0.3085,0,0
3384,1.5,-0.308,0,0
3385,1.5,-0.3075,0,0
3386,1.5,-0.307,0,0
3387,1.5,-0.3065,0,0
3388,1.5,-0.306,0,0
3389,1.5,-0.3055,0,0
3390,1.5,-0.305,0,0
3391,1.5,-0.3045,0,0
3392,1.5,-0.304,0,0
3393,1.5,-0.3035,0,0
3394,1.5,-0.303,0,0
3395,1.5,-0.3025,0,0
3396,1.5,-0.302,0,0
3397,1.5,-0.3015,0,0
3398,1.5,-0.301,0,0
3399,1.5,-0.3005,0,0
3400,1.5,-0.3,0,0
3401,1.5,-0.2995,0,0
3402,1.5,-0.299,0,0
3403,1.5,-0.2985,0,0
3404,1.5,-0.298,0,0
3405,1.5,-0.2975,0,0
3406,1.5,-0.297,0,0
3407,1.5,-0.2965,0,0
3408,1.5,-0.296,0,0
3409,1.5,-0.2955,0,0
3410,1.5,-0.295,0,0
3411,1.5,-0.2945,0,0
3412,1.5,-0.294,0,0
3413,1.5,-0.2935,0,0
3414,1.5,-0.293,0,0
3415,1.5,-0.2925,0,0
3416,1.5,-0.292,0,0
3417,1.5,-0.2915,0,0
3418,1.5,-0.291,0,0
3419,1.5,-0.2905,0,0
3420,1.5,-0.29,0,0
3421,1.5,-0.2895,0,0
3422,1.5,-0.289,0,0
3423,1.5,-0.2885,0,0
3424,1.5,-0.288,0,0
3425,1.5,-0.2875,0,0
3426,1.5,-0.287,0,0
3427,1.5,-0.2865,0,0
3428,1.5,-0.286,0,0
3429,1.5,-0.2855,0,0
3430,1.5,-0.285,0,0
3431,1.5,-0.2845,0,0
3432,1.5,-0.284,0,0
3433,1.5,-0.2835,0,0
3434,1.5,-0.283,0,0
3435,1.5,-0.2825,0,0
3436,1.5,-0.282,0,0
3437,1.5,-0.2815,0,0
3438,1.5,-0.281,0,0
3439,1.5,-0.2805,0,0
3440,1.5,-0.28,0,0
3441,1.5,-0.2795,0,0
